stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000308430	9606.ENSP00000337746	CYB5B	ISYNA1	9606	0.376	0	0	0	0.042	0.225	0	0.227
9606.ENSP00000308430	9606.ENSP00000309565	CYB5B	UQCRH	9606	0.417	0	0	0	0.35	0.131	0	0.051
9606.ENSP00000308430	9606.ENSP00000360569	CYB5B	SCP2	9606	0.428	0	0	0	0.342	0	0	0.166
9606.ENSP00000308430	9606.ENSP00000420608	CYB5B	EMC1	9606	0.504	0	0	0	0.223	0.314	0	0.145
9606.ENSP00000308430	9606.ENSP00000483786	CYB5B	HPCAL1	9606	0.568	0	0	0	0.042	0.125	0	0.526
9606.ENSP00000308430	9606.ENSP00000354554	CYB5B	MT-CYB	9606	0.626	0	0	0	0	0	0	0.626
9606.ENSP00000308430	9606.ENSP00000478561	CYB5B	CYP1B1	9606	0.642	0	0	0	0.059	0.071	0	0.624
9606.ENSP00000308430	9606.ENSP00000416515	CYB5B	FDXR	9606	0.662	0	0	0	0.058	0	0	0.656
9606.ENSP00000308430	9606.ENSP00000359380	CYB5B	SCD	9606	0.985	0	0	0	0.079	0.095	0	0.984
9606.ENSP00000308461	9606.ENSP00000368166	RND1	DVL1	9606	0.151	0	0	0	0	0.098	0	0.098
9606.ENSP00000308461	9606.ENSP00000318298	RND1	TENT5A	9606	0.151	0	0	0	0	0	0	0.152
9606.ENSP00000308461	9606.ENSP00000384849	RND1	CDKN1A	9606	0.152	0	0	0	0.1	0.053	0	0.085
9606.ENSP00000308461	9606.ENSP00000376753	RND1	GIPC1	9606	0.153	0	0	0	0	0.046	0	0.149
9606.ENSP00000308461	9606.ENSP00000360966	RND1	SLC2A6	9606	0.153	0	0	0	0.06	0.113	0	0.065
9606.ENSP00000308461	9606.ENSP00000463653	RND1	RBFOX3	9606	0.154	0	0	0	0.083	0.094	0	0.064
9606.ENSP00000308461	9606.ENSP00000326737	RND1	TNFRSF12A	9606	0.155	0	0	0	0.081	0.071	0	0.09
9606.ENSP00000308461	9606.ENSP00000344479	RND1	NR4A2	9606	0.156	0	0	0	0.138	0	0	0.061
9606.ENSP00000308461	9606.ENSP00000380958	RND1	MBP	9606	0.156	0	0	0	0.067	0.045	0	0.129
9606.ENSP00000308461	9606.ENSP00000358983	RND1	NFKB2	9606	0.157	0	0	0	0.074	0.102	0	0.067
9606.ENSP00000308461	9606.ENSP00000358596	RND1	DUSP5	9606	0.159	0	0	0	0.075	0.099	0	0.071
9606.ENSP00000308461	9606.ENSP00000480853	RND1	VPS29	9606	0.16	0	0	0	0.062	0.096	0	0.09
9606.ENSP00000308461	9606.ENSP00000312634	RND1	PDLIM2	9606	0.165	0	0	0	0.045	0.126	0	0.08
9606.ENSP00000308461	9606.ENSP00000483786	RND1	HPCAL1	9606	0.165	0	0	0	0.074	0.097	0	0.082
9606.ENSP00000308461	9606.ENSP00000407118	RND1	SYBU	9606	0.166	0	0	0	0	0.096	0	0.116
9606.ENSP00000308461	9606.ENSP00000479719	RND1	CYFIP2	9606	0.167	0	0	0	0.057	0.093	0	0.103
9606.ENSP00000308461	9606.ENSP00000420608	RND1	EMC1	9606	0.167	0	0	0	0	0.161	0	0.048
9606.ENSP00000308461	9606.ENSP00000498684	RND1	FHL1	9606	0.168	0	0	0	0	0.13	0	0.083
9606.ENSP00000308461	9606.ENSP00000354207	RND1	NTRK3	9606	0.17	0	0	0	0.093	0.11	0	0.055
9606.ENSP00000308461	9606.ENSP00000320117	RND1	TRIP10	9606	0.172	0	0	0	0.043	0.094	0	0.121
9606.ENSP00000308461	9606.ENSP00000383894	RND1	MATN3	9606	0.172	0	0	0	0.054	0.078	0	0.127
9606.ENSP00000308461	9606.ENSP00000440864	RND1	NR4A1	9606	0.174	0	0	0	0.157	0	0	0.061
9606.ENSP00000308461	9606.ENSP00000364361	RND1	MAP3K20	9606	0.175	0	0	0	0.074	0.11	0	0.08
9606.ENSP00000308461	9606.ENSP00000386892	RND1	FHL2	9606	0.177	0	0	0	0	0.13	0	0.093
9606.ENSP00000308461	9606.ENSP00000363641	RND1	TXN	9606	0.178	0	0	0	0.099	0.066	0	0.102
9606.ENSP00000308461	9606.ENSP00000424226	RND1	TENM3	9606	0.18	0	0	0	0.075	0	0	0.15
9606.ENSP00000308461	9606.ENSP00000401678	RND1	MYOCD	9606	0.18	0	0	0	0.055	0.128	0	0.085
9606.ENSP00000308461	9606.ENSP00000497806	RND1	DLG4	9606	0.182	0	0	0	0.054	0.091	0	0.125
9606.ENSP00000308461	9606.ENSP00000363895	RND1	RAP1GAP	9606	0.184	0	0	0	0.057	0.107	0	0.107
9606.ENSP00000308461	9606.ENSP00000356832	RND1	SGK1	9606	0.185	0	0	0	0.042	0.115	0	0.116
9606.ENSP00000308461	9606.ENSP00000446252	RND1	SOD2	9606	0.188	0	0	0	0.078	0.127	0	0.072
9606.ENSP00000308461	9606.ENSP00000439020	RND1	TUBA1A	9606	0.19	0	0	0	0.074	0.121	0	0.085
9606.ENSP00000308461	9606.ENSP00000332164	RND1	SLIT3	9606	0.19	0	0	0	0	0.1	0	0.137
9606.ENSP00000308461	9606.ENSP00000417185	RND1	VWA1	9606	0.194	0	0	0	0.06	0.107	0	0.117
9606.ENSP00000308461	9606.ENSP00000346839	RND1	FN1	9606	0.195	0	0	0	0.081	0	0	0.16
9606.ENSP00000308461	9606.ENSP00000395983	RND1	SLC12A4	9606	0.198	0	0	0	0	0.188	0	0.053
9606.ENSP00000308461	9606.ENSP00000357131	RND1	ARHGAP18	9606	0.198	0	0	0	0.07	0.101	0	0.118
9606.ENSP00000308461	9606.ENSP00000390394	RND1	SLC4A7	9606	0.2	0	0	0	0.074	0.162	0	0.053
9606.ENSP00000308461	9606.ENSP00000352138	RND1	KIRREL1	9606	0.2	0	0	0	0.052	0.188	0	0.044
9606.ENSP00000308461	9606.ENSP00000425561	RND1	EIF4E	9606	0.2	0	0	0	0	0.05	0	0.192
9606.ENSP00000308461	9606.ENSP00000377941	RND1	ACTN1	9606	0.202	0	0	0	0	0.068	0	0.179
9606.ENSP00000308461	9606.ENSP00000482027	RND1	NR4A3	9606	0.204	0	0	0	0.187	0	0	0.061
9606.ENSP00000308461	9606.ENSP00000367265	RND1	CKAP4	9606	0.204	0	0	0	0.051	0.161	0	0.081
9606.ENSP00000308461	9606.ENSP00000394071	RND1	GDI1	9606	0.21	0	0	0	0.052	0.158	0	0.09
9606.ENSP00000308461	9606.ENSP00000386862	RND1	SH3BP4	9606	0.224	0	0	0	0.056	0.162	0	0.098
9606.ENSP00000308461	9606.ENSP00000394720	RND1	SEMA4B	9606	0.225	0	0	0	0	0.045	0	0.222
9606.ENSP00000308461	9606.ENSP00000344352	RND1	ATF3	9606	0.226	0	0	0	0.084	0.071	0	0.163
9606.ENSP00000308461	9606.ENSP00000335153	RND1	HSP90AA1	9606	0.227	0.042	0	0	0.092	0.112	0	0.117
9606.ENSP00000308461	9606.ENSP00000450385	RND1	MYL6B	9606	0.237	0	0	0	0.074	0.097	0	0.161
9606.ENSP00000308461	9606.ENSP00000336740	RND1	LIMK1	9606	0.284	0	0	0	0.074	0.11	0	0.201
9606.ENSP00000308461	9606.ENSP00000481109	RND1	PRAG1	9606	0.291	0	0	0	0	0	0	0.291
9606.ENSP00000308461	9606.ENSP00000404190	RND1	RACGAP1	9606	0.293	0	0	0	0.052	0.071	0	0.262
9606.ENSP00000308461	9606.ENSP00000380530	RND1	DUSP8	9606	0.302	0	0	0	0.082	0.099	0	0.223
9606.ENSP00000308461	9606.ENSP00000355652	RND1	RHOU	9606	0.361	0	0	0.084	0.1	0.191	0	0.155
9606.ENSP00000308461	9606.ENSP00000427123	RND1	RAI14	9606	0.383	0	0	0	0.046	0.372	0	0.053
9606.ENSP00000308461	9606.ENSP00000357564	RND1	RAB13	9606	0.402	0	0	0	0.061	0.137	0	0.321
9606.ENSP00000308461	9606.ENSP00000343325	RND1	PKN1	9606	0.408	0	0	0	0.055	0.311	0	0.164
9606.ENSP00000308461	9606.ENSP00000362179	RND1	ZC3H12A	9606	0.439	0	0	0	0.182	0	0	0.343
9606.ENSP00000308461	9606.ENSP00000376457	RND1	ECT2	9606	0.466	0	0	0	0	0.311	0	0.257
9606.ENSP00000308461	9606.ENSP00000345774	RND1	ALDH3A2	9606	0.589	0	0.008	0	0.049	0.161	0.5	0.092
9606.ENSP00000308461	9606.ENSP00000485028	RND1	MUC13	9606	0.59	0	0	0	0.058	0.194	0.5	0.048
9606.ENSP00000308461	9606.ENSP00000339191	RND1	CAV1	9606	0.607	0	0	0	0	0.165	0.5	0.135
9606.ENSP00000308461	9606.ENSP00000319096	RND1	RAP2B	9606	0.699	0	0	0	0.067	0.095	0	0.673
9606.ENSP00000308772	9606.ENSP00000337060	ANKS4B	NME1	9606	0.152	0	0	0	0	0.095	0.098	0.045
9606.ENSP00000308772	9606.ENSP00000331462	ANKS4B	ZNF704	9606	0.155	0	0	0	0.049	0.136	0	0.055
9606.ENSP00000308772	9606.ENSP00000354554	ANKS4B	MT-CYB	9606	0.158	0	0	0	0	0.159	0	0
9606.ENSP00000308772	9606.ENSP00000480853	ANKS4B	VPS29	9606	0.159	0	0	0	0	0.152	0	0.05
9606.ENSP00000308772	9606.ENSP00000332164	ANKS4B	SLIT3	9606	0.16	0	0	0	0	0.093	0	0.112
9606.ENSP00000308772	9606.ENSP00000356548	ANKS4B	LTV1	9606	0.163	0	0	0	0.074	0.095	0	0.082
9606.ENSP00000308772	9606.ENSP00000411821	ANKS4B	ALDH3A1	9606	0.166	0	0	0	0.087	0.053	0.098	0.057
9606.ENSP00000308772	9606.ENSP00000345774	ANKS4B	ALDH3A2	9606	0.166	0	0	0	0.086	0.053	0.098	0.057
9606.ENSP00000308772	9606.ENSP00000354961	ANKS4B	MT-ND4	9606	0.17	0	0	0	0.055	0.149	0	0.051
9606.ENSP00000308772	9606.ENSP00000480439	ANKS4B	DHRS3	9606	0.171	0	0	0	0.059	0.099	0.098	0.045
9606.ENSP00000308772	9606.ENSP00000498441	ANKS4B	FGA	9606	0.184	0	0	0	0.056	0	0	0.171
9606.ENSP00000308772	9606.ENSP00000401010	ANKS4B	CAPZB	9606	0.194	0	0	0	0.053	0.13	0	0.101
9606.ENSP00000308772	9606.ENSP00000332256	ANKS4B	ALDH1A3	9606	0.2	0	0	0	0.086	0.053	0.098	0.096
9606.ENSP00000308772	9606.ENSP00000342143	ANKS4B	PDZK1	9606	0.205	0	0	0	0.114	0.099	0	0.084
9606.ENSP00000308772	9606.ENSP00000358983	ANKS4B	NFKB2	9606	0.225	0	0	0.225	0	0	0	0
9606.ENSP00000308772	9606.ENSP00000485028	ANKS4B	MUC13	9606	0.28	0	0	0	0.173	0.098	0	0.112
9606.ENSP00000308772	9606.ENSP00000378868	ANKS4B	A1CF	9606	0.321	0	0	0	0.318	0.045	0	0
9606.ENSP00000308772	9606.ENSP00000393392	ANKS4B	MYO1A	9606	0.366	0	0	0	0.101	0	0	0.324
9606.ENSP00000308772	9606.ENSP00000312987	ANKS4B	HNF4A	9606	0.412	0	0	0	0.289	0.045	0	0.203
9606.ENSP00000308772	9606.ENSP00000415090	ANKS4B	MYO7B	9606	0.98	0	0	0	0.126	0.797	0	0.899
9606.ENSP00000309565	9606.ENSP00000410059	UQCRH	EEF1D	9606	0.151	0	0	0	0.093	0	0	0.102
9606.ENSP00000309565	9606.ENSP00000342889	UQCRH	POLR2K	9606	0.151	0	0	0	0.1	0	0	0.095
9606.ENSP00000309565	9606.ENSP00000364320	UQCRH	MRTO4	9606	0.152	0	0	0	0.152	0	0	0
9606.ENSP00000309565	9606.ENSP00000386541	UQCRH	PSMD14	9606	0.158	0	0	0	0.141	0	0	0.06
9606.ENSP00000309565	9606.ENSP00000370517	UQCRH	PFKP	9606	0.163	0	0	0	0.084	0	0	0.124
9606.ENSP00000309565	9606.ENSP00000386023	UQCRH	BUD31	9606	0.164	0	0	0	0.164	0	0	0
9606.ENSP00000309565	9606.ENSP00000378364	UQCRH	SLC11A2	9606	0.165	0	0	0	0	0.165	0	0
9606.ENSP00000309565	9606.ENSP00000464522	UQCRH	TIMM23	9606	0.166	0	0	0	0.153	0	0	0.056
9606.ENSP00000309565	9606.ENSP00000436049	UQCRH	EIF3M	9606	0.172	0	0	0	0.172	0	0	0
9606.ENSP00000309565	9606.ENSP00000368767	UQCRH	ASPH	9606	0.173	0	0	0	0.054	0.162	0	0
9606.ENSP00000309565	9606.ENSP00000359991	UQCRH	PGAM1	9606	0.175	0	0	0	0.125	0	0	0.095
9606.ENSP00000309565	9606.ENSP00000310623	UQCRH	ISCU	9606	0.175	0	0	0	0.14	0	0	0.079
9606.ENSP00000309565	9606.ENSP00000379218	UQCRH	COA1	9606	0.179	0	0	0	0.117	0	0	0.108
9606.ENSP00000309565	9606.ENSP00000314193	UQCRH	WDR75	9606	0.18	0	0	0	0.056	0	0	0.167
9606.ENSP00000309565	9606.ENSP00000345837	UQCRH	DPY30	9606	0.18	0	0	0	0.18	0	0	0
9606.ENSP00000309565	9606.ENSP00000325398	UQCRH	TPRKB	9606	0.181	0	0	0	0.181	0	0	0
9606.ENSP00000309565	9606.ENSP00000388337	UQCRH	SEC61G	9606	0.183	0	0	0	0.174	0	0	0.052
9606.ENSP00000309565	9606.ENSP00000362153	UQCRH	GNL2	9606	0.186	0	0	0	0.086	0	0	0.146
9606.ENSP00000309565	9606.ENSP00000346080	UQCRH	RPL22L1	9606	0.187	0	0	0	0.167	0	0	0.064
9606.ENSP00000309565	9606.ENSP00000356001	UQCRH	MRPL18	9606	0.188	0	0	0	0.188	0	0	0
9606.ENSP00000309565	9606.ENSP00000355265	UQCRH	MT-ATP8	9606	0.19	0	0	0	0.058	0	0	0.176
9606.ENSP00000309565	9606.ENSP00000450385	UQCRH	MYL6B	9606	0.194	0	0	0	0.156	0	0	0.084
9606.ENSP00000309565	9606.ENSP00000328269	UQCRH	HMG20B	9606	0.194	0	0	0	0.047	0.189	0	0
9606.ENSP00000309565	9606.ENSP00000320171	UQCRH	PKM	9606	0.195	0	0	0	0.064	0	0	0.176
9606.ENSP00000309565	9606.ENSP00000495530	UQCRH	ENO1	9606	0.197	0	0	0	0.12	0	0	0.125
9606.ENSP00000309565	9606.ENSP00000346103	UQCRH	GPX4	9606	0.201	0	0	0	0.177	0	0	0.069
9606.ENSP00000309565	9606.ENSP00000446252	UQCRH	SOD2	9606	0.202	0	0	0	0.103	0	0	0.147
9606.ENSP00000309565	9606.ENSP00000395772	UQCRH	GNL3	9606	0.202	0	0	0	0.087	0	0	0.162
9606.ENSP00000309565	9606.ENSP00000323065	UQCRH	GADD45GIP1	9606	0.203	0	0	0	0.104	0	0	0.147
9606.ENSP00000309565	9606.ENSP00000378731	UQCRH	ALDOC	9606	0.209	0	0	0	0.08	0.095	0	0.126
9606.ENSP00000309565	9606.ENSP00000359393	UQCRH	HMGB3	9606	0.211	0	0	0	0.067	0.189	0	0
9606.ENSP00000309565	9606.ENSP00000339613	UQCRH	POFUT2	9606	0.224	0	0	0	0.224	0	0	0
9606.ENSP00000309565	9606.ENSP00000383949	UQCRH	SNU13	9606	0.225	0	0	0	0.225	0	0	0
9606.ENSP00000309565	9606.ENSP00000479488	UQCRH	PHB	9606	0.23	0	0	0	0.093	0.162	0	0.069
9606.ENSP00000309565	9606.ENSP00000384474	UQCRH	HYPK	9606	0.231	0	0	0	0.231	0	0	0
9606.ENSP00000309565	9606.ENSP00000337060	UQCRH	NME1	9606	0.232	0	0	0	0.23	0	0	0.044
9606.ENSP00000309565	9606.ENSP00000498019	UQCRH	RPS17	9606	0.237	0	0	0	0.215	0	0	0.068
9606.ENSP00000309565	9606.ENSP00000420658	UQCRH	TMEM14B	9606	0.238	0	0	0	0.238	0	0	0
9606.ENSP00000309565	9606.ENSP00000369383	UQCRH	MPV17	9606	0.244	0	0	0	0.049	0.224	0	0.058
9606.ENSP00000309565	9606.ENSP00000363641	UQCRH	TXN	9606	0.246	0	0	0	0.193	0	0	0.104
9606.ENSP00000309565	9606.ENSP00000377958	UQCRH	CCT4	9606	0.249	0	0	0	0.217	0	0	0.08
9606.ENSP00000309565	9606.ENSP00000345341	UQCRH	PTGES2	9606	0.254	0	0	0	0.255	0	0	0
9606.ENSP00000309565	9606.ENSP00000331127	UQCRH	BOLA2	9606	0.258	0	0	0	0.258	0	0	0
9606.ENSP00000309565	9606.ENSP00000444561	UQCRH	TMEM14C	9606	0.262	0	0	0	0.262	0	0	0
9606.ENSP00000309565	9606.ENSP00000340278	UQCRH	PARK7	9606	0.266	0	0	0	0.223	0.094	0	0
9606.ENSP00000309565	9606.ENSP00000370808	UQCRH	SLC25A6	9606	0.273	0	0	0	0.151	0	0	0.179
9606.ENSP00000309565	9606.ENSP00000354632	UQCRH	MT-ATP6	9606	0.277	0	0	0	0.142	0	0	0.192
9606.ENSP00000309565	9606.ENSP00000466214	UQCRH	PDCD5	9606	0.282	0	0	0	0.282	0	0	0
9606.ENSP00000309565	9606.ENSP00000386717	UQCRH	RPL31	9606	0.291	0	0	0	0.245	0	0	0.098
9606.ENSP00000309565	9606.ENSP00000374562	UQCRH	COX16	9606	0.297	0	0	0	0.076	0	0	0.271
9606.ENSP00000309565	9606.ENSP00000379999	UQCRH	TIMM17B	9606	0.312	0	0	0	0.304	0	0	0.052
9606.ENSP00000309565	9606.ENSP00000381859	UQCRH	TOMM6	9606	0.313	0	0	0	0.262	0	0	0.108
9606.ENSP00000309565	9606.ENSP00000447942	UQCRH	PFDN5	9606	0.316	0	0	0	0.291	0.074	0	0
9606.ENSP00000309565	9606.ENSP00000400591	UQCRH	SNRPE	9606	0.317	0	0	0	0.281	0	0	0.089
9606.ENSP00000309565	9606.ENSP00000450909	UQCRH	SLIRP	9606	0.334	0	0	0	0.296	0	0	0.092
9606.ENSP00000309565	9606.ENSP00000393388	UQCRH	SNRPG	9606	0.357	0	0	0	0.328	0	0	0.082
9606.ENSP00000309565	9606.ENSP00000351492	UQCRH	UBL5	9606	0.372	0	0	0	0.312	0	0	0.124
9606.ENSP00000309565	9606.ENSP00000362208	UQCRH	MRPS15	9606	0.378	0	0	0	0.323	0	0	0.119
9606.ENSP00000309565	9606.ENSP00000417378	UQCRH	ATP6V1F	9606	0.382	0	0	0	0.273	0	0	0.185
9606.ENSP00000309565	9606.ENSP00000452762	UQCRH	ETFA	9606	0.4	0	0	0	0.163	0	0	0.312
9606.ENSP00000309565	9606.ENSP00000356256	UQCRH	TIMM17A	9606	0.404	0	0	0	0.339	0	0	0.135
9606.ENSP00000309565	9606.ENSP00000363191	UQCRH	ROMO1	9606	0.442	0	0	0	0.363	0	0	0.161
9606.ENSP00000309565	9606.ENSP00000468411	UQCRH	PSENEN	9606	0.453	0	0	0	0.142	0	0	0.388
9606.ENSP00000309565	9606.ENSP00000342374	UQCRH	SNRPD2	9606	0.491	0	0	0	0.278	0	0	0.324
9606.ENSP00000309565	9606.ENSP00000355340	UQCRH	APOBEC3C	9606	0.687	0	0	0	0.373	0.396	0.178	0.115
9606.ENSP00000309565	9606.ENSP00000354665	UQCRH	MT-ND6	9606	0.872	0	0	0	0	0.856	0	0.148
9606.ENSP00000309565	9606.ENSP00000354813	UQCRH	MT-ND5	9606	0.944	0	0	0	0.163	0.896	0.163	0.328
9606.ENSP00000309565	9606.ENSP00000360492	UQCRH	NDUFA1	9606	0.954	0	0	0	0.462	0.844	0	0.5
9606.ENSP00000309565	9606.ENSP00000354876	UQCRH	MT-CO2	9606	0.956	0	0	0	0.131	0.834	0.634	0.269
9606.ENSP00000309565	9606.ENSP00000369176	UQCRH	NDUFB6	9606	0.956	0	0	0	0.5	0.87	0	0.379
9606.ENSP00000309565	9606.ENSP00000355206	UQCRH	MT-ND3	9606	0.956	0	0	0	0.111	0.95	0	0.081
9606.ENSP00000309565	9606.ENSP00000354728	UQCRH	MT-ND4L	9606	0.959	0	0	0	0	0.95	0.163	0.095
9606.ENSP00000309565	9606.ENSP00000354687	UQCRH	MT-ND1	9606	0.965	0	0	0	0.268	0.932	0.163	0.254
9606.ENSP00000309565	9606.ENSP00000354961	UQCRH	MT-ND4	9606	0.969	0	0	0	0.192	0.95	0.163	0.179
9606.ENSP00000309565	9606.ENSP00000407336	UQCRH	NDUFB3	9606	0.974	0	0	0	0.655	0.856	0.163	0.456
9606.ENSP00000309565	9606.ENSP00000429707	UQCRH	COX6C	9606	0.985	0	0	0	0.712	0.764	0.598	0.518
9606.ENSP00000309565	9606.ENSP00000354982	UQCRH	MT-CO3	9606	0.986	0	0	0	0.148	0.958	0.598	0.178
9606.ENSP00000309565	9606.ENSP00000354499	UQCRH	MT-CO1	9606	0.988	0	0	0	0.168	0.961	0.598	0.251
9606.ENSP00000309565	9606.ENSP00000362058	UQCRH	NDUFS5	9606	0.99	0	0	0	0.816	0.901	0	0.519
9606.ENSP00000309565	9606.ENSP00000425759	UQCRH	COX7C	9606	0.997	0	0	0	0.887	0.899	0.598	0.595
9606.ENSP00000309565	9606.ENSP00000354554	UQCRH	MT-CYB	9606	0.998	0	0	0	0	0.981	0.744	0.684
9606.ENSP00000310170	9606.ENSP00000357981	FOSL1	CTSS	9606	0.151	0	0	0	0.051	0	0	0.142
9606.ENSP00000310170	9606.ENSP00000383894	FOSL1	MATN3	9606	0.152	0	0	0	0.092	0.094	0	0.052
9606.ENSP00000310170	9606.ENSP00000465261	FOSL1	TMC6	9606	0.152	0	0	0	0	0.094	0	0.102
9606.ENSP00000310170	9606.ENSP00000324532	FOSL1	LAMA3	9606	0.152	0	0	0	0.06	0.077	0	0.101
9606.ENSP00000310170	9606.ENSP00000478305	FOSL1	SMOX	9606	0.153	0	0	0	0.067	0	0	0.129
9606.ENSP00000310170	9606.ENSP00000404503	FOSL1	BBC3	9606	0.155	0	0	0	0	0	0	0.155
9606.ENSP00000310170	9606.ENSP00000338283	FOSL1	NPAS2	9606	0.156	0	0	0	0.067	0.089	0	0.087
9606.ENSP00000310170	9606.ENSP00000404190	FOSL1	RACGAP1	9606	0.156	0	0	0	0.142	0	0	0.057
9606.ENSP00000310170	9606.ENSP00000357709	FOSL1	S100A6	9606	0.158	0	0	0	0.087	0.053	0	0.104
9606.ENSP00000310170	9606.ENSP00000377845	FOSL1	ASNS	9606	0.159	0	0	0	0.058	0	0	0.143
9606.ENSP00000310170	9606.ENSP00000478561	FOSL1	CYP1B1	9606	0.161	0	0	0	0.046	0.053	0	0.146
9606.ENSP00000310170	9606.ENSP00000433760	FOSL1	BANF1	9606	0.164	0	0	0	0.062	0	0	0.146
9606.ENSP00000310170	9606.ENSP00000377617	FOSL1	MTHFD2	9606	0.165	0	0	0	0.131	0	0	0.079
9606.ENSP00000310170	9606.ENSP00000493382	FOSL1	PHGDH	9606	0.165	0	0	0	0.058	0	0	0.15
9606.ENSP00000310170	9606.ENSP00000388510	FOSL1	RARG	9606	0.166	0	0	0	0.074	0.066	0	0.113
9606.ENSP00000310170	9606.ENSP00000401678	FOSL1	MYOCD	9606	0.167	0	0	0	0.053	0.052	0	0.146
9606.ENSP00000310170	9606.ENSP00000312143	FOSL1	TNS3	9606	0.167	0	0	0	0.055	0.094	0	0.105
9606.ENSP00000310170	9606.ENSP00000348838	FOSL1	UBE2C	9606	0.169	0	0	0	0.098	0.068	0	0.091
9606.ENSP00000310170	9606.ENSP00000425561	FOSL1	EIF4E	9606	0.169	0	0	0	0.049	0.068	0	0.138
9606.ENSP00000310170	9606.ENSP00000436607	FOSL1	ADM	9606	0.171	0	0	0	0.109	0	0	0.108
9606.ENSP00000310170	9606.ENSP00000359991	FOSL1	PGAM1	9606	0.171	0	0	0	0.069	0.078	0	0.111
9606.ENSP00000310170	9606.ENSP00000374455	FOSL1	SQSTM1	9606	0.171	0	0	0	0.064	0.053	0	0.14
9606.ENSP00000310170	9606.ENSP00000399888	FOSL1	HMGA1	9606	0.173	0	0	0	0.138	0	0	0.08
9606.ENSP00000310170	9606.ENSP00000330032	FOSL1	UPP1	9606	0.177	0	0	0	0.099	0	0	0.125
9606.ENSP00000310170	9606.ENSP00000498246	FOSL1	ABCG2	9606	0.177	0	0	0	0.056	0.047	0	0.158
9606.ENSP00000310170	9606.ENSP00000410059	FOSL1	EEF1D	9606	0.177	0	0	0	0.056	0.164	0	0
9606.ENSP00000310170	9606.ENSP00000339824	FOSL1	FGFR3	9606	0.177	0	0	0	0.066	0.044	0	0.152
9606.ENSP00000310170	9606.ENSP00000452634	FOSL1	TNFAIP2	9606	0.178	0	0	0	0.063	0	0	0.158
9606.ENSP00000310170	9606.ENSP00000336740	FOSL1	LIMK1	9606	0.18	0	0	0	0.058	0.096	0	0.113
9606.ENSP00000310170	9606.ENSP00000497910	FOSL1	B2M	9606	0.181	0	0	0	0.047	0	0	0.176
9606.ENSP00000310170	9606.ENSP00000349436	FOSL1	ADAM15	9606	0.181	0	0	0	0.072	0	0	0.154
9606.ENSP00000310170	9606.ENSP00000480439	FOSL1	DHRS3	9606	0.182	0	0	0	0.055	0.16	0	0.053
9606.ENSP00000310170	9606.ENSP00000315130	FOSL1	CLU	9606	0.184	0	0	0	0	0	0	0.184
9606.ENSP00000310170	9606.ENSP00000326119	FOSL1	PMAIP1	9606	0.188	0	0	0	0.085	0	0	0.149
9606.ENSP00000310170	9606.ENSP00000397157	FOSL1	PERP	9606	0.191	0	0	0	0.092	0	0	0.145
9606.ENSP00000310170	9606.ENSP00000345494	FOSL1	PLSCR1	9606	0.192	0	0	0	0.042	0	0	0.191
9606.ENSP00000310170	9606.ENSP00000471239	FOSL1	ZFP36	9606	0.198	0	0	0	0.061	0	0	0.181
9606.ENSP00000310170	9606.ENSP00000361540	FOSL1	CDC20	9606	0.199	0	0	0	0.098	0.052	0	0.139
9606.ENSP00000310170	9606.ENSP00000393312	FOSL1	FGFR1	9606	0.201	0	0	0	0.059	0	0	0.185
9606.ENSP00000310170	9606.ENSP00000355652	FOSL1	RHOU	9606	0.202	0	0	0	0	0.071	0	0.176
9606.ENSP00000310170	9606.ENSP00000367608	FOSL1	CA9	9606	0.203	0	0	0	0.096	0	0	0.154
9606.ENSP00000310170	9606.ENSP00000356247	FOSL1	LGR6	9606	0.203	0	0	0	0	0	0	0.203
9606.ENSP00000310170	9606.ENSP00000378292	FOSL1	KRT80	9606	0.208	0	0	0	0.133	0	0	0.125
9606.ENSP00000310170	9606.ENSP00000366330	FOSL1	KLF9	9606	0.213	0	0	0	0	0.066	0	0.192
9606.ENSP00000310170	9606.ENSP00000366109	FOSL1	ANXA1	9606	0.213	0	0	0	0.125	0	0	0.138
9606.ENSP00000310170	9606.ENSP00000357704	FOSL1	S100A4	9606	0.215	0	0	0	0.082	0.053	0	0.169
9606.ENSP00000310170	9606.ENSP00000320171	FOSL1	PKM	9606	0.22	0	0	0	0.084	0.07	0	0.158
9606.ENSP00000310170	9606.ENSP00000332256	FOSL1	ALDH1A3	9606	0.222	0	0	0	0.072	0.044	0	0.193
9606.ENSP00000310170	9606.ENSP00000356832	FOSL1	SGK1	9606	0.223	0	0	0	0.081	0.071	0	0.162
9606.ENSP00000310170	9606.ENSP00000313854	FOSL1	CLPTM1L	9606	0.226	0	0	0	0.063	0.173	0	0.082
9606.ENSP00000310170	9606.ENSP00000380530	FOSL1	DUSP8	9606	0.228	0	0	0	0.066	0.094	0	0.16
9606.ENSP00000310170	9606.ENSP00000311083	FOSL1	CKS1B	9606	0.228	0	0	0	0.067	0	0	0.207
9606.ENSP00000310170	9606.ENSP00000495530	FOSL1	ENO1	9606	0.229	0	0	0	0.08	0.064	0	0.177
9606.ENSP00000310170	9606.ENSP00000324856	FOSL1	STK11	9606	0.231	0	0	0	0.055	0.091	0	0.177
